,amplitude_g,amplitude_r,amplitude_i,amplitude_z,inter_percentile_range_25_g,inter_percentile_range_25_r,inter_percentile_range_25_i,inter_percentile_range_25_z,anderson_darling_normal_g,anderson_darling_normal_r,anderson_darling_normal_i,anderson_darling_normal_z,beyond_1_std_g,beyond_1_std_r,beyond_1_std_i,beyond_1_std_z,chi2_pvar_g,chi2_pvar_r,chi2_pvar_i,chi2_pvar_z,cusum_g,cusum_r,cusum_i,cusum_z,eta_g,eta_r,eta_i,eta_z,eta_e_g,eta_e_r,eta_e_i,eta_e_z,excess_variance_g,excess_variance_r,excess_variance_i,excess_variance_z,kurtosis_g,kurtosis_r,kurtosis_i,kurtosis_z,lafler_kinman_string_length_g,lafler_kinman_string_length_r,lafler_kinman_string_length_i,lafler_kinman_string_length_z,maximum_slope_g,maximum_slope_r,maximum_slope_i,maximum_slope_z,mean_g,mean_r,mean_i,mean_z,mean_variance_g,mean_variance_r,mean_variance_i,mean_variance_z,median_g,median_r,median_i,median_z,median_absolute_deviation_g,median_absolute_deviation_r,median_absolute_deviation_i,median_absolute_deviation_z,median_buffer_range_percentage_10_g,median_buffer_range_percentage_10_r,median_buffer_range_percentage_10_i,median_buffer_range_percentage_10_z,otsu_mean_diff_g,otsu_std_lower_g,otsu_std_upper_g,otsu_lower_to_all_ratio_g,otsu_mean_diff_r,otsu_std_lower_r,otsu_std_upper_r,otsu_lower_to_all_ratio_r,otsu_mean_diff_i,otsu_std_lower_i,otsu_std_upper_i,otsu_lower_to_all_ratio_i,otsu_mean_diff_z,otsu_std_lower_z,otsu_std_upper_z,otsu_lower_to_all_ratio_z,percent_amplitude_g,percent_amplitude_r,percent_amplitude_i,percent_amplitude_z,percent_difference_magnitude_percentile_5_g,percent_difference_magnitude_percentile_5_r,percent_difference_magnitude_percentile_5_i,percent_difference_magnitude_percentile_5_z,chi2_g,chi2_r,chi2_i,chi2_z,roms_g,roms_r,roms_i,roms_z,skew_g,skew_r,skew_i,skew_z,standard_deviation_g,standard_deviation_r,standard_deviation_i,standard_deviation_z,stetson_K_g,stetson_K_r,stetson_K_i,stetson_K_z,weighted_mean_g,weighted_mean_r,weighted_mean_i,weighted_mean_z,villar_fit_amplitude_g,villar_fit_baseline_g,villar_fit_reference_time_g,villar_fit_rise_time_g,villar_fit_fall_time_g,villar_fit_plateau_rel_amplitude_g,villar_fit_plateau_duration_g,villar_fit_reduced_chi2_g,villar_fit_amplitude_r,villar_fit_baseline_r,villar_fit_reference_time_r,villar_fit_rise_time_r,villar_fit_fall_time_r,villar_fit_plateau_rel_amplitude_r,villar_fit_plateau_duration_r,villar_fit_reduced_chi2_r,villar_fit_amplitude_i,villar_fit_baseline_i,villar_fit_reference_time_i,villar_fit_rise_time_i,villar_fit_fall_time_i,villar_fit_plateau_rel_amplitude_i,villar_fit_plateau_duration_i,villar_fit_reduced_chi2_i,villar_fit_amplitude_z,villar_fit_baseline_z,villar_fit_reference_time_z,villar_fit_rise_time_z,villar_fit_fall_time_z,villar_fit_plateau_rel_amplitude_z,villar_fit_plateau_duration_z,villar_fit_reduced_chi2_z
127,0.4890089,0.39507198,0.38632488,0.54273033,0.038619995,0.03348732,0.05596161,0.07252884,12.993931,16.225214,9.926821,7.833333,0.07594936,0.09090909,0.20394737,0.09375,0.0,0.0,0.0,8.770762e-15,0.17951886,0.12933084,0.2458025,0.082770616,1.3133497,1.5654616,0.7978439,2.1045175,2.940836e+07,8.820524e+06,6.302172e+06,122556.086,2.3375924e-05,9.940919e-06,4.0952427e-06,1.8572255e-05,31.686687,37.10045,5.4164014,42.345592,0.67235994,0.81177914,0.41784948,1.0532793,1398.1406,1102.5664,1103.8242,1737.6094,21.126091,20.69635,20.808996,20.861181,0.004875487,0.0034449864,0.0049358523,0.0049889483,21.13102,20.695765,20.824276,20.852158,0.01947403,0.01674366,0.02554512,0.032920837,0.89873415,0.8116883,0.6381579,0.7083333,0.72826195,0.06281813,0.0,0.98734176,0.47974396,0.04373376,0.18610565,0.987013,0.20534325,0.043633666,0.07272815,0.16447368,0.83568764,0.059956834,0.0,0.9895833,0.71411324,0.60569954,0.45889473,0.83600426,0.011248391,0.007924213,0.014904857,0.009318881,44.739628,14.3200445,15.8042345,2.5464966,3.127904,1.8997877,2.4011083,1.0315024,3.7055001,4.281508,0.66961366,5.2412977,0.102999985,0.071298644,0.10271013,0.10407536,0.5235664,0.54832745,0.70690703,0.64738315,21.11327,20.681955,20.78851,20.857323,0.48703557,20.845364,2824.329,112.86489,104.306786,0.27756554,7.3448033,7.8308845,0.3983562,20.514812,2818.3086,93.64914,92.492134,0.12526141,2.9324522,1.4316821,0.44326508,20.633095,2700.5427,156.5805,42.95777,0.34217188,119.64753,0.72845036,0.5304547,20.595974,2821.6213,11.018291,5.4075956,0.42644146,5.7801595,1.2752253
128,0.62842274,1.2927942,1.0178967,0.251029,0.079696655,0.0584774,0.049106598,0.01612091,9.95528,29.951384,31.838013,20.427082,0.086419754,0.03164557,0.034013607,0.019607844,0.0,0.0,0.0,0.0,0.1651595,0.09830823,0.10903503,0.12648055,1.3165497,1.9293816,2.0137062,1.9651368,1.0285136e+07,1.4088223e+07,1.5772727e+07,134919.06,5.3773056e-05,9.129603e-05,8.377518e-05,7.4392997e-06,21.962719,91.27443,95.42256,72.903854,0.6725503,0.96668184,1.0069385,0.9843787,1128.8672,4804.703,4034.7031,966.91406,22.877548,21.43868,19.43552,18.428177,0.0077336826,0.009949194,0.009257322,0.0027495923,22.893719,21.427177,19.414585,18.422802,0.04024124,0.029127121,0.020877838,0.008255005,0.6296296,0.9113924,0.93877554,0.92156863,0.9975605,0.012935374,0.08495847,0.024691358,1.6650085,0.070800446,0.9442148,0.98734176,1.9593201,0.0793695,0.0,0.99319726,0.4706211,0.019999681,0.0,0.99019605,0.99824333,2.3230991,1.9669247,0.47138214,0.01206075,0.010680779,0.010266795,0.0025543403,47.068443,8.878778,50.514175,41.752533,2.1347258,1.6576573,3.7389994,2.6177244,-4.2310147,8.814061,9.099945,8.093788,0.1769277,0.21329759,0.17992087,0.05066997,0.5167294,0.5647383,0.5241618,0.4145613,22.763607,21.419119,19.411657,18.428108,0.60405093,21.980543,2903.354,128.88673,79.664154,0.28156638,6.91329,4.691321,1.5626998,21.41504,2749.8599,143.41336,23.814518,0.9480892,9.905546,4.615536,0.58449847,19.129908,2885.2014,208.10081,279.8578,0.47006443,204.52896,25.213438,0.20081133,18.333652,2819.751,9.254521,6.621246,0.16825321,3.6468465,21.231173
129,0.33168793,2.0771475,1.3351727,0.368865,0.050352097,0.088523865,0.11620712,0.16526604,11.752971,23.832798,9.278061,1.4749929,0.077922076,0.08219178,0.1849315,0.2580645,0.0,0.0,0.0,0.064932704,0.23194702,0.11015568,0.15521502,0.100551344,0.43078476,1.9564466,1.5511,2.365725,8.782417e+06,4.0269902e+06,9.5023e+06,227301.97,2.4460262e-05,0.00014535165,-8.470853e-05,4.7019757e-06,8.191888,66.87007,19.856056,1.763408,0.29969916,0.98373485,0.7833686,1.232155,527.71484,2880.6172,2247.0469,2772.2188,22.088703,22.027136,21.711506,21.744251,0.0051106755,0.012949188,0.010882331,0.006325502,22.114948,22.016815,21.738136,21.726612,0.023527145,0.045193672,0.05605793,0.07617569,0.6233766,0.9109589,0.7123288,0.2580645,0.4243183,0.019252261,0.042005796,0.064935066,2.8097286,0.16575631,0.0,0.9931507,0.3759308,0.15700623,0.18505976,0.21232876,0.23745346,0.07225421,0.11658088,0.72043014,0.45192528,2.800806,1.6739769,0.48602867,0.021079378,0.0216479,0.025880482,0.020248175,26.723831,14.290258,8.883886,1.2320547,2.2968018,1.8171469,1.8252684,0.91452044,-2.7625988,5.788985,1.988642,1.0787178,0.112888195,0.28523353,0.2362718,0.1375433,0.56217504,0.6506576,0.7070503,0.8142572,22.068346,21.93308,21.686018,21.710342,0.4498094,21.687159,2943.0093,223.15977,15.080504,0.93982136,71.67161,1.0989034,2.0507972,21.352518,2591.0256,171.20021,226.5173,0.3148839,113.630264,1.0120955,1.9219375,21.384003,2500.2324,93.93415,133.80342,0.24500091,140.48407,1.1766256,0.00059807656,21.709227,2828.0503,6.374447,0.4539421,0.0422546,1.3822439,0.6590565
130,0.16448402,0.33257294,1.9290228,1.5975094,0.06622887,0.04445076,0.060100555,0.053323746,2.0944426,9.015195,37.991226,27.318363,0.2,0.10828026,0.013422819,0.021505376,0.0,0.0,0.0,0.0,0.3264622,0.13022774,0.07948837,0.10957638,0.42972875,1.8025624,1.9956559,2.0400481,5.8583775e+06,1.2242889e+07,1.2830706e+07,169060.69,8.060255e-06,5.9791323e-06,0.00020719833,0.00027364478,2.3226924,30.45776,135.4175,71.675316,0.26688114,0.9026688,0.99782974,1.0206401,228.58203,1071.0547,7376.7383,6396.215,20.688057,20.711676,20.364016,20.412638,0.0028757749,0.0029455395,0.014861433,0.016745878,20.687084,20.709085,20.346457,20.36602,0.02843666,0.022306442,0.028507233,0.025356293,0.33333334,0.6751592,0.9597315,0.97849464,0.17367744,0.023047112,0.041534703,0.06666667,0.39297867,0.04043788,0.15445033,0.9872612,3.608595,0.064983025,0.0,0.9932886,3.0849285,0.1211384,0.0,0.9892473,0.18735695,0.49977875,3.6019382,3.0983753,0.011729128,0.005727272,0.0072643734,0.0060752076,47.097576,10.303852,6.6501436,3.5213494,4.614784,1.972106,1.9621028,1.1953595,-0.9456695,3.98915,11.371274,8.22673,0.059494194,0.06100706,0.30263844,0.34182754,0.66828054,0.6141099,0.75785476,0.6368034,20.688234,20.707487,20.346878,20.373936,0.1961056,20.448988,3026.2727,148.66089,91.52698,0.91729593,34.102787,10.463158,0.30198053,20.5845,2841.4753,77.86118,108.47546,0.010227033,15.960801,3.6474838,2.9891903,20.26387,2783.8064,74.39953,121.7263,0.9330333,3.50404,2.2414877,0.84623,19.96591,2818.0176,15.900485,9.271677,0.17209692,5.372591,1.7679851
131,0.4804182,0.7285166,1.0701208,1.1458197,0.09869957,0.23800659,0.3134575,0.24188232,9.294654,3.6125906,4.608525,2.9715798,0.09876543,0.17419355,0.2720588,0.19387755,0.0,0.0,0.0,0.92038643,0.2332155,0.13323732,0.23794669,0.10306626,0.77612215,1.1512353,0.8815152,2.0392518,9.185165e+06,6.646442e+06,7.877366e+06,118602.586,5.0051058e-05,1.21714465e-05,3.763066e-05,-8.847865e-05,10.579419,2.1355548,3.0608232,4.999813,0.46722093,0.61774004,0.5031053,1.0266753,726.57294,1593.3516,2632.8242,2593.504,23.047604,23.156176,22.811613,22.665964,0.0076303016,0.010292119,0.014598222,0.013267628,23.078503,23.169653,22.89867,22.62337,0.049461365,0.12013245,0.13557911,0.12778854,0.49382716,0.32258064,0.4117647,0.45918366,0.7354889,0.024080763,0.0739387,0.049382716,0.6385231,0.115624964,0.16963568,0.077419356,0.6424885,0.27355725,0.15733637,0.23529412,0.5389824,0.18588646,0.30069423,0.8061224,0.75608444,0.744051,1.4644394,1.2702198,0.024083657,0.040398613,0.0395827,0.036068812,18.9211,9.947847,5.262179,0.8051912,1.8568112,1.6617188,1.6986994,0.7201194,-3.100632,-0.6754819,-1.3297912,0.9364838,0.17586017,0.23832613,0.333009,0.30072358,0.5703023,0.7366074,0.81972694,0.7817084,22.974712,22.91776,22.730915,22.576775,0.50075734,22.38741,2871.9297,147.95457,61.311234,0.49328536,11.154177,1.1844664,0.79689807,22.481161,2846.7378,101.17625,77.276344,0.4306595,11.081555,0.555204,1.6197059,21.882845,2314.384,114.18985,297.9965,0.009765643,375.69196,0.5408821,3.5462608,20.306702,2792.8523,16.738998,10.089201,0.94203997,111.34655,0.42679453
132,1.6130009,1.7435074,1.9703655,1.0655823,0.7094593,0.7691002,1.4950581,0.7340641,1.7210592,0.57739747,1.0249691,0.4535647,0.2638889,0.33333334,0.3902439,0.3283582,0.0,0.0,0.0,0.781329,0.29321554,0.25417522,0.36079907,0.26947176,0.6510442,1.0698271,0.5446907,1.4056416,1.5763221e+07,5.8505275e+06,4.519995e+06,122927.27,0.00012819728,0.00018308108,0.0005185438,-0.00056732656,1.6893053,0.6618886,-0.9084954,-0.6022811,0.36632133,0.5419107,0.2735905,0.70960826,2198.504,3012.4375,3193.3906,2169.3594,25.110603,23.96497,23.722351,23.458387,0.02719832,0.022901405,0.037643753,0.021257887,25.138838,23.922369,23.749168,23.404427,0.35978603,0.3788433,0.801342,0.3589096,0.30555555,0.29787233,0.1300813,0.13432837,1.7087193,0.49573123,0.45400804,0.097222224,0.89834976,0.33743954,0.32179517,0.61702126,1.5157871,0.445827,0.49434,0.46341464,0.83514977,0.2634249,0.291135,0.5671642,2.0064068,2.0395088,2.2847424,1.2018337,0.10659749,0.07760649,0.111462854,0.066773996,10.794031,5.4268622,5.453613,0.86152923,2.35125,1.9167491,2.4797578,0.82595253,-1.0045245,0.0012499725,-0.029410912,0.22675551,0.68296623,0.54883146,0.89299834,0.49867573,0.9313775,0.8359603,0.8824865,0.8162469,23.817348,23.4257,22.997269,23.162004,1.4013704,23.287205,2912.492,52.598434,13.829513,0.37416118,4.8282156,0.49437785,2.1614718,23.181847,2629.0713,193.09497,8.7502165,0.5648862,192.26659,1.2091644,2.215074,22.764383,2608.9622,185.60442,15.886995,0.48998868,210.23271,1.3789662,1.7200722,22.038042,2807.8462,6.315829,4.1075277,0.049461875,14.512588,0.37596688
133,0.27779484,1.8535337,2.8659048,0.16884613,0.04071808,0.14430046,0.24001122,0.14214706,14.43884,33.71206,32.56571,0.9922312,0.05952381,0.012903226,0.013157895,0.37,0.0,0.0,0.0,0.0,0.20255393,0.10295527,0.064655945,0.414417,0.6530909,2.0355303,2.0439034,0.31272635,1.2227482e+07,1.6180764e+07,1.0075101e+07,16113.103,2.311045e-05,0.00037550123,0.00094420306,2.1812188e-05,14.210964,68.521645,65.834114,-0.9577515,0.32666487,1.0189401,1.022157,0.15668051,1085.1523,7431.3594,11519.711,242.45312,20.520254,19.97959,19.708624,19.199844,0.0048249396,0.019469293,0.0318169,0.004711484,20.535885,19.917297,19.613174,19.189728,0.02044487,0.06205368,0.12200165,0.068837166,0.63095236,0.9612903,0.9736842,0.1,0.44220543,0.02651596,0.02903206,0.04761905,3.3420105,0.08745929,0.29921025,0.9870968,5.3418217,0.14305437,0.08260918,0.9868421,0.15647697,0.04508285,0.04784977,0.57,0.47182083,3.5727577,5.425396,0.18338585,0.010388031,0.013913564,0.022136347,0.015474791,240.32361,129.42017,287.36765,90.89241,6.102736,8.550305,13.38322,7.994605,-3.760559,8.110037,7.957247,0.22412011,0.099008985,0.3889885,0.6270673,0.09045976,0.4838453,0.758726,0.7766119,0.8377125,20.50575,19.924726,19.660398,19.210308,0.24761684,20.164753,2921.7688,187.55807,17.516594,0.5306077,17.270279,29.996328,2.1650035,19.713608,2737.838,140.19522,163.59116,0.90108156,90.05199,30.577482,0.48482066,19.100702,3077.514,374.6119,149.40392,0.12828863,11.801141,72.23251,0.27936876,19.118723,2815.4397,3.899771,0.78370917,0.26143909,6.0310097,14.742987
134,0.3310957,1.336503,0.92164516,0.76190376,0.0988121,0.13999748,0.15272713,0.13997269,3.4674056,12.273936,4.706981,4.081167,0.17721519,0.13496932,0.21830986,0.14150943,0.0,0.0,0.0,0.4042315,0.20030783,0.11173531,0.17080349,0.0731233,0.94208175,1.8612424,1.9020122,2.2499223,1.8198722e+07,1.2822294e+07,1.6982994e+07,257011.42,1.6167021e-05,9.438481e-06,-5.1289073e-05,2.4852147e-06,3.6387296,53.66791,8.429462,16.752638,0.5328127,0.9350772,0.95326966,1.1385365,600.7344,4763.379,2440.5625,5600.2344,23.123425,22.570148,22.091108,21.780704,0.0050275354,0.010597348,0.008440711,0.0076582604,23.138302,22.54748,22.112816,21.75737,0.050556183,0.06648064,0.07759094,0.07005024,0.32911393,0.73619634,0.59859157,0.5566038,0.30216217,0.10698694,0.06735544,0.101265825,2.3173294,0.15625201,0.0,0.993865,0.32596016,0.1532502,0.12898439,0.1971831,0.4464817,0.10325642,0.30910718,0.9339623,0.4120083,2.3257828,0.9308491,1.101656,0.017327975,0.024223328,0.021417031,0.01961379,3.7807555,5.6814947,3.3487759,1.0273635,1.2046582,1.4081881,1.3073777,0.83484495,-1.4869374,5.781704,0.052773766,2.727576,0.11625384,0.23918372,0.18646465,0.1668023,0.66195166,0.70570093,0.7408457,0.8208389,23.10061,22.462622,22.079626,21.761005,0.37068325,22.754772,2848.6597,123.09829,96.96516,0.36381653,8.068853,0.569543,1.525634,22.09468,2713.8528,139.81871,150.59161,0.55686307,104.971825,0.68094045,1.6280624,21.886839,2412.372,2.096141,74.258675,0.8030966,387.18268,0.5843624,0.64367944,21.4534,2815.3196,8.459258,3.8019998,0.5137933,11.584463,0.52642816
135,0.17149544,0.94471645,0.6355381,0.3321972,0.0560112,0.061174393,0.101428986,0.075136185,4.4561586,23.538649,6.3234096,1.8317091,0.16455697,0.06329114,0.19480519,0.24,0.0,0.0,0.0,0.3930741,0.22933172,0.096777655,0.17537518,0.114605926,0.6662453,1.8738335,1.5711538,1.729608,1.3896086e+07,1.00838e+07,1.2991461e+07,127730.38,7.1771537e-06,4.4064232e-05,-0.00010950387,1.4478482e-07,4.9637384,54.922993,10.960096,6.3345666,0.4039986,0.94524825,0.79368025,0.892672,235.15234,3191.664,2341.7266,941.875,21.696726,21.473791,21.307571,21.307346,0.0028384596,0.007979431,0.0064775962,0.0040742364,21.708855,21.457556,21.316372,21.303537,0.022834778,0.0312109,0.048534393,0.03801632,0.4050633,0.84177214,0.6363636,0.46,0.20631981,0.031743422,0.035584528,0.06329114,1.3769054,0.07202088,0.24866101,0.98734176,0.4364643,0.09644397,0.21746944,0.95454544,0.15473175,0.053051706,0.09203203,0.81,0.24984932,1.5515461,0.83896255,0.44056702,0.010875975,0.012339533,0.015487945,0.01165304,11.461932,8.743701,5.27946,1.0321827,2.034238,1.6509212,1.6422694,0.8076903,-1.9380754,6.676068,1.6985452,1.44051,0.06158528,0.17134863,0.13802184,0.08681116,0.6440111,0.6080858,0.7463497,0.7853684,21.691494,21.430937,21.295969,21.294851,0.15964478,21.497091,2847.4646,129.24333,64.74413,0.28417233,4.1502066,1.6268638,0.57876873,21.260105,2800.084,178.37201,105.986176,0.37591064,22.264387,1.7455117,0.627411,21.16164,2704.4194,39.88246,43.853703,0.08062816,62.272945,0.6920939,0.43754828,21.078186,2814.1704,10.179714,10.124524,0.32462728,9.422785,0.53993046
136,1.6803675,1.3598309,1.8626366,1.227561,0.54332733,0.52980614,1.3914299,0.93304825,4.428993,3.893589,2.8250704,0.7015279,0.1097561,0.21341464,0.37931034,0.3883495,0.0,0.0,0.0,0.0,0.27061528,0.26124364,0.38333395,0.36222896,0.46927708,0.4331073,0.16130583,0.65042025,9.223189e+06,2.1280632e+06,925570.75,30230.145,0.0005391111,0.0005072855,0.0018423024,0.00044540715,6.1880846,2.0555665,-0.6551573,-0.8170302,0.30080792,0.2567726,0.09908683,0.33739814,3502.2266,2665.2695,2207.1367,3215.9922,23.545113,22.754173,22.685871,22.74052,0.023689346,0.024296645,0.044987243,0.025944393,23.62717,22.754307,22.72735,22.682735,0.26255894,0.2588892,0.7295971,0.48313713,0.35365853,0.28658536,0.22068965,0.13592233,2.090105,0.053475715,0.33359957,0.048780486,1.5682106,0.3089665,0.3942648,0.067073174,1.9479904,0.49800104,0.58391595,0.2551724,0.99110985,0.28945693,0.3513846,0.5339806,2.1313,1.6364269,1.9848747,1.3799896,0.073526315,0.109474756,0.14423083,0.080796495,232.50502,198.5986,125.829834,5.44844,7.8326926,9.486668,15.578093,2.1249456,-1.9518466,-0.88131887,-0.49807325,0.24829853,0.55776834,0.55285007,1.0205748,0.589989,0.8921207,0.9294886,0.90986365,0.84577084,22.359396,21.503199,20.989939,22.378086,2.2204244,21.386036,2955.4434,158.3249,120.9302,0.8405761,50.57055,4.516544,1.8200047,20.974194,2853.9631,110.01993,127.41428,0.58364594,15.261842,4.901938,1.2501007,20.70912,2841.5493,45.998302,118.60864,0.58812517,3.5925868,5.285296,1.3071544,21.747465,2823.4487,4.1463914,3.5388231,0.29309434,0.42834827,1.3997774
137,0.23137283,0.78977776,1.0663652,0.23682499,0.035131454,0.055290222,0.18511963,0.15599442,15.441574,17.44324,4.873511,0.29387474,0.06329114,0.09150327,0.19310345,0.35714287,0.0,0.0,0.0,0.0,0.23487467,0.15313618,0.2479839,0.3656872,0.24704076,1.577621,1.3718276,0.61745155,1.285475e+06,1.2022809e+07,7.7146445e+06,38435.387,1.90753e-05,3.459594e-05,5.5149667e-05,1.9178664e-05,10.282735,61.515095,24.397438,-0.5791781,0.2187679,0.80604213,0.6916329,0.31501696,114.21484,2625.2695,3034.4648,513.6875,21.272318,21.09177,21.01984,20.870022,0.0044226614,0.0062267142,0.00910774,0.005004151,21.289658,21.092695,21.036707,20.865582,0.017515182,0.026069641,0.092466354,0.07704067,0.65822786,0.8627451,0.5724138,0.1734694,0.37272263,0.020790396,0.022817604,0.06329114,1.2973499,0.079301916,0.0,0.99346405,0.2850933,0.10019796,0.15535563,0.28275862,0.1726551,0.061518535,0.055249583,0.53061223,0.40167618,1.2879486,1.4631519,0.24671555,0.018564383,0.01383379,0.019830463,0.016370015,67.97315,32.919113,34.293106,6.626555,3.3732836,2.6652415,4.19214,2.0771446,-3.3278916,5.9242225,2.7103033,-0.0543153,0.094080254,0.13133243,0.19144323,0.10443673,0.5292892,0.5545159,0.72909164,0.80482537,21.259096,21.058304,21.011936,20.88382,0.30554432,20.906124,2945.6902,166.6428,58.156048,0.7875246,33.119648,1.4423367,1.0054529,20.722256,2798.2715,46.55796,138.71158,0.511842,31.354591,3.02983,1.1931527,20.743734,2533.8513,102.49124,100.41462,0.13617423,183.41264,3.4714828,0.25868604,20.593336,2824.976,6.142915,7.1765094,0.2871521,0.3847934,1.4405934
138,1.429533,1.2359724,1.0297546,0.39782238,0.08749008,0.10369873,0.15807533,0.15711975,15.397658,15.677899,8.493829,0.574474,0.0625,0.088607594,0.16546762,0.2755102,0.0,0.0,0.0,0.7824277,0.121641085,0.07900269,0.15295522,0.102986135,1.8303751,1.9816315,1.5465046,1.8382657,4.172515e+07,8.209087e+06,1.4478444e+07,126221.89,0.00015849849,-2.508019e-06,-0.00010320059,-1.2327941e-05,64.27567,45.13094,6.1253786,0.8587792,0.9167774,0.9996336,0.7736716,0.9364471,5063.4062,2817.862,3179.0703,1298.2695,22.940815,22.34541,22.125443,22.018734,0.01304338,0.009498233,0.011715102,0.006397874,22.921696,22.327986,22.146217,22.016556,0.041054726,0.05302143,0.059415817,0.082193375,0.875,0.79746836,0.63309354,0.2755102,2.538826,0.09529246,0.0,0.9875,1.176012,0.11603895,0.6813462,0.98101264,0.67300797,0.18547626,0.27175248,0.92805755,0.21376228,0.08827637,0.09873758,0.5714286,2.526207,1.9407063,1.1201591,0.44186974,0.015194919,0.016437652,0.038485758,0.021661237,4.1026297,3.8103368,3.9275374,0.8856676,1.2787758,1.2119441,1.3419502,0.7610843,7.558674,5.238727,0.5788647,0.24360263,0.29922578,0.2122419,0.25920182,0.14087309,0.6538505,0.69505507,0.753463,0.8046985,22.896399,22.27625,22.091297,22.003119,1.172154,22.31761,2798.1616,127.172195,179.44902,0.04992194,28.063557,0.87793386,1.093726,21.804049,2839.0989,166.63962,140.03995,0.032407176,56.324917,0.6185952,1.4148254,21.433395,2994.3916,90.85927,119.33553,0.43257183,25.314905,0.732915,0.4518325,21.7588,2814.0828,6.58424,1.0055271,0.5322595,16.502672,0.44559994
139,0.29111195,0.27379704,2.3323479,0.22224808,0.04032898,0.04516411,0.06955719,0.064188,10.164874,5.2381725,32.516445,1.4797778,0.07692308,0.15476191,0.046666667,0.24489796,0.0,0.0,0.0,0.0007820987,0.22167595,0.17361866,0.098156475,0.16924714,0.5056392,1.4773521,1.9569436,2.1790936,8.759335e+06,8.429024e+06,1.1157095e+07,155164.64,1.27373205e-05,2.3427044e-06,0.00022197155,1.1666681e-06,7.841056,12.119861,82.043976,7.9447994,0.32923055,0.75209993,0.97872853,1.0978793,466.5039,855.64453,7929.4688,866.0664,21.555904,21.050613,20.90052,20.89944,0.0036702356,0.0027964795,0.018005555,0.002936201,21.569006,21.04942,20.878347,20.892456,0.019405365,0.022589684,0.030205727,0.029478073,0.6923077,0.5833333,0.94666666,0.37755102,0.27897263,0.028320216,0.039889537,0.06410257,0.074459076,0.03614147,0.054748382,0.53571427,2.833643,0.13657863,1.58571,0.9866667,0.10323715,0.032907877,0.06083363,0.74489796,0.3188572,0.3787403,3.9392986,0.3393116,0.013879895,0.008398184,0.014967477,0.0082838945,24.878922,6.9452257,7.4456763,1.5165832,2.4181218,1.6217881,1.9176282,0.906324,-1.8434387,1.8515285,8.242662,1.8129134,0.07911525,0.05886761,0.3763255,0.06136496,0.54334575,0.64876324,0.7538846,0.73215526,21.547026,21.036726,20.858402,20.892254,0.31472868,21.270454,2905.1653,152.33217,66.92162,0.6624027,34.582584,2.1612055,0.25080758,20.941221,2798.7788,137.35641,27.239742,0.05812216,20.069263,0.8271305,2.0300462,20.716759,2629.4502,359.09644,245.647,0.921812,202.64137,0.8724156,0.3758986,20.726618,2817.3762,4.1134152,13.22324,0.21431479,0.69168824,0.76134825
140,0.15935135,1.5802622,0.586545,0.15563965,0.034282684,0.030483246,0.0464077,0.050712585,10.539569,38.199196,13.06222,1.0770499,0.077922076,0.031055901,0.21527778,0.20618556,0.0,0.0,0.0,0.08308558,0.22939232,0.09668994,0.19046305,0.09895526,0.36813855,2.0231247,1.7610197,2.1874528,4.279312e+06,1.445819e+07,1.828617e+07,144377.0,9.072091e-06,0.00014369353,-4.4039994e-06,6.56937e-07,8.291184,116.63958,19.223072,2.260617,0.3154795,1.0126436,0.88949555,1.0942814,115.5625,6217.0234,2367.9922,531.64453,21.388151,20.793087,20.600021,20.581514,0.0031057324,0.012174528,0.006276454,0.0022275208,21.39856,20.759512,20.606674,20.575306,0.017030716,0.016807556,0.022170067,0.024820328,0.48051947,0.93167704,0.75,0.31958762,0.25095558,0.015405766,0.023720717,0.064935066,2.9653893,0.097591974,0.0,0.99378884,0.6638298,0.084177665,0.22811581,0.9791667,0.072668076,0.027727084,0.035624735,0.6701031,0.26000214,2.980545,0.88689804,0.18054771,0.012921374,0.010221461,0.014600005,0.0067952513,22.673813,29.261967,17.434465,1.2056284,2.325711,2.4355545,2.473353,0.8721738,-2.89944,10.177794,3.0139446,0.5919538,0.066425875,0.25314602,0.12929508,0.04584575,0.55874324,0.48453578,0.70158833,0.79629225,21.380407,20.745655,20.574821,20.580727,0.18000047,21.140898,2842.2573,118.67315,97.272675,0.33322138,3.5396287,0.98498946,1.7184457,20.596834,2744.4685,146.9918,63.031315,0.82266057,70.26218,7.532833,0.6031224,20.303312,2823.313,79.98436,145.81427,0.10627621,7.8948593,0.67462575,0.1391678,20.51226,2809.7524,8.689721,5.7762437,0.57892394,18.107962,0.6382171
